507,24
508,97
509,54
510,12
511,283
512,72
513,101
514,427
515,63
516,129
517,33
518,133
519,69
520,22
521,122
522,974
523,53
524,60
525,225
526,107
527,141
528,44
529,224
530,19
531,25
532,99
533,1487
534,316
535,718
536,262
537,32
538,41
539,112
540,59
541,157
542,18
543,295
544,851
545,9
546,71
547,428
548,1137
549,843
550,260
551,43
552,259
553,69
554,119
555,202
556,56
557,4
558,212
559,14
560,227
561,116
562,1
563,270
564,68
565,237
566,203
567,146
568,20
569,121
570,792
571,513
572,179
573,192
574,73
575,39
576,255
577,112
578,74
579,10
580,60
581,574
582,86
583,222
584,189
585,110
586,99
587,261
588,61
589,1119
590,40
591,432
592,1227
593,194
594,104
595,119
596,211
597,251
598,78
599,235
600,5
601,20
602,16
603,73
604,1209
605,70
606,239
607,28
608,57
609,16
610,346
611,280
612,259
613,5
614,123
615,274
616,31
617,2
618,141
619,72
620,49
621,185
622,317
623,525
624,2
625,56
626,102
627,50
628,79
629,5
630,5
631,5
632,29
633,3
634,1
635,37
636,185
637,148
638,30
639,216
640,359
641,109
642,4
643,336
644,59
645,100
646,75
647,258
648,61
649,857
650,228
651,247
652,325
653,339
654,17
655,57
656,48
657,13
658,2
659,118
660,224
661,90
662,286
663,6
664,752
665,76
666,69
667,50
668,99
669,81
670,38
671,56
672,30
673,263
674,96
675,601
676,57
677,1110
678,26
679,28
680,95
681,704
682,296
683,174
684,277
685,112
686,8
687,108
688,14
689,11
690,149
691,146
692,95
693,21
694,412
695,193
696,156
697,300
698,185
699,152
700,43
701,42
702,83
703,806
704,526
705,127
706,210
707,58
708,244
709,22
710,75
711,210
712,142
713,207
714,129
715,382
716,60
717,10
718,287
719,120
720,126
721,12
722,29
723,119
724,12
725,141
726,2
727,383
728,116
729,146
730,369
731,193
732,71
733,76
734,366
735,21
736,96
737,53
738,116
739,213
740,1181
741,100
742,121
743,118
744,82
745,24
746,88
747,2
748,10
749,261
750,161
751,328
752,66
753,261
754,96
755,200
756,74
757,260
758,83
759,235
760,243
761,74
762,137
763,190
764,280
765,78
766,797
767,248
768,354
769,329
770,166
771,98
772,752
773,81
774,89
775,21
776,22
777,76
778,9
779,133
780,32
781,182
782,3
783,965
784,15
785,369
786,16
787,39
788,136
789,648
790,523
791,175
792,129
793,494
794,81
795,251
796,96
797,96
798,503
799,125
800,97
801,156
802,5
803,106
804,86
805,274
806,741
807,187
808,482
809,626
810,111
811,118
812,821
813,191
814,58
815,131
816,107
817,369
818,32
819,26
820,125
821,116
822,98
823,58
824,1210
825,124
826,144
827,92
828,199
829,352
830,428
831,454
832,122
833,139
834,37
835,107
836,39
837,257
838,127
839,95
840,391
841,4
842,412
843,82
844,47
845,141
846,595
847,18
848,170
849,234
850,34
851,231
852,58
853,5
854,151
855,519
856,494
857,106
858,11
859,112
860,96
861,205
862,105
863,23
864,66
865,632
866,72
867,23
868,3
869,57
870,30
871,73
872,29
873,40
874,189
875,113
876,65
877,175
878,570
879,120
880,222
881,10
882,62
883,45
884,12
885,576
886,64
887,235
888,68
889,21
890,88
891,7
892,164
893,69
894,92
895,2
896,225
897,95
898,99
899,157
900,8
901,90
902,65
903,376
904,79
905,147
906,38
907,287
908,15
909,161
910,519
911,237
912,53
913,543
914,146
915,137
916,543
917,22
918,123
919,145
920,26
921,322
922,141
923,2
924,252
925,253
926,240
927,301
928,47
929,99
930,123
931,123
932,262
933,10
934,13
935,26
936,55
937,48
938,290
939,209
940,79
941,137
942,163
943,132
944,140
945,29
946,1
947,591
948,49
949,1
950,13
951,24
952,40
953,23
954,38
955,7
956,911
957,56
958,171
959,148
960,102
961,540
962,88
963,152
964,2
965,38
966,187
967,122
968,197
969,62
970,31
971,81
972,10
973,189
974,160
975,110
976,817
977,2
978,371
979,439
980,108
981,187
982,112
983,152
984,334
985,109
986,173
987,255
988,13
989,302
990,59
991,164
992,24
993,344
994,114
995,45
996,53
997,81
998,14
999,13
1000,423
1001,287
1002,98
1003,387
1004,1102
1005,50
1006,2
1007,6
1008,156
1009,57
1010,266
1011,54
1012,230
1013,260
1014,261
1015,149
1016,212
1017,39
1018,97
1019,84
1020,465
1021,112
1022,99
1023,201
1024,123
1025,218
1026,256
1027,346
1028,72
1029,23
1030,127
1031,135
1032,7
1033,35
1034,310
1035,157
1036,7
1037,16
1038,13
1039,56
1040,59
1041,32
1042,35
1043,551
1044,21
1045,107
1046,365
1047,3
1048,131
1049,65
1050,40
1051,73
1052,401
1053,134
1054,159
1055,191
1056,121
1057,97
1058,64
1059,63
1060,210
1061,84
1062,433
1063,202
1064,75
1065,24
1066,411
1067,584
1068,63
1069,68
1070,88
1071,232
1072,232
1073,105
1074,52
1075,89
1076,84
1077,54
1078,44
1079,51
1080,295
1081,337
1082,379
1083,118
1084,93
1085,235
1086,53
1087,16
1088,3
1089,36
1090,143
1091,52
1092,11
1093,77
1094,147
1095,127
1096,271
1097,2
1098,31
1099,18
1100,29
1101,140
1102,60
1103,407
1104,247
1105,141
1106,46
1107,131
1108,10
1109,26
1110,8
1111,80
1112,28
1113,448
1114,79
1115,192
1116,27
1117,1
1118,37
1119,55
1120,162
1121,425
1122,63
1123,148
1124,148
1125,1
1126,425
1127,85
1128,101
1129,65
1130,167
1131,46
1132,63
1133,15
1134,64
1135,667
1136,26
1137,32
1138,105
1139,134
1140,80
1141,56
1142,31
1143,253
1144,599
1145,149
1146,1426
1147,14
1148,51
1149,11
1150,11
1151,17
1152,97
1153,107
1154,90
1155,59
1156,83
1157,20
1158,428
1159,197
1160,247
1161,214
1162,3
1163,256
1164,8
1165,149
1166,179
1167,32
1168,57
1169,3
1170,3
1171,3
1172,295
1173,116
1174,18
1175,10
1176,24
1177,29
1178,174
1179,61
1180,167
1181,21
1182,78
1183,265
1184,181
1185,332
1186,20
1187,11
1188,276
1189,39
1190,6
1191,122
1192,193
1193,8
1194,12
1195,65
1196,325
1197,87
1198,660
1199,28
1200,32
1201,14
1202,39
1203,52
1204,34
1205,37
1206,21
1207,25
1208,2
1209,324
1210,115
1211,53
1212,3
1213,47
1214,391
1215,174
1216,58
1217,52
1218,99
1219,159
1220,54
1221,23
1222,39
1223,5
1224,29
1225,10
1226,23
1227,154
1228,118
1229,61
1230,80
1231,4
1232,272
1233,210
1234,44
1235,78
1236,62
1237,117
1238,7
1239,569
1240,13
1241,9
1242,66
1243,36
1244,131
1245,41
1246,155
1247,66
1248,22
1249,237
1250,118
1251,94
1252,58
1253,64
1254,66
1255,13
1256,30
1257,383
1258,37
1259,26
1260,94
1261,23
1262,76
1263,63
1264,139
1265,97
1266,10
1267,9
1268,92
1269,279
1270,3
1271,10
1272,55
1273,79
1274,94
1275,219
1276,47
1277,420
1278,22
1279,25
1280,283
1281,298
1282,289
1283,75
1284,52
1285,93
1286,155
1287,21
1288,87
1289,3
1290,178
1291,277
1292,31
1293,81
1294,277
1295,62
1296,86
1297,129
1298,23
1299,2
1300,21
1301,53
1302,50
1303,31
1304,32
1305,34
1306,29
1307,115
1308,343
1309,144
1310,61
1311,145
1312,105
1313,392
1314,14
1315,192
1316,132
1317,73
1318,249
1319,141
1320,109
1321,47
1322,38
1323,48
1324,67
1325,39
1326,2
1327,1786
1328,5
1329,132
1330,71
1331,58
1332,243
1333,311
1334,45
1335,32
1336,85
1337,82
1338,7
1339,35
1340,97
1341,40
1342,212
1343,214
1344,753
1345,226
1346,9
1347,27
1348,55
1349,54
1350,54
1351,14
1352,142
1353,138
1354,167
1355,512
1356,24
1357,101
1358,40
1359,36
1360,337
1361,400
1362,132
1363,70
1364,36
1365,16
1366,1
1367,3
1368,163
1369,101
1370,26
1371,123
1372,253
1373,77
1374,3
1375,36
1376,139
1377,7
1378,244
1379,283
1380,209
1381,43
1382,73
1383,10
1384,109
1385,110
1386,3
1387,213
1388,48
1389,4
1390,193
1391,7
1392,104
1393,1161
1394,94
1395,239
1396,150
1397,103
1398,7
1399,9
1400,72
1401,48
1402,94
1403,93
1404,446
1405,7
1406,10
1407,76
1408,196
1409,82
1410,138
1411,20
1412,15
1413,35
1414,36
1415,151
1416,45
1417,536
1418,3
1419,2
1420,4
1421,96
1422,120
1423,95
1424,95
1425,341
1426,134
1427,2
1428,190
1429,27
1430,188
1431,12
1432,11
1433,194
1434,37
1435,765
1436,19
1437,66
1438,9
1439,165
1440,134
1441,2
1442,66
1443,25
1444,339
1445,84
1446,83
1447,24
1448,95
1449,2
1450,27
1451,28
1452,10
1453,4
1454,54
1455,130
1456,152
1457,4
1458,1
1459,218
1460,7
1461,54
1462,40
1463,68
1464,67
1465,25
1466,60
1467,9
1468,99
1469,75
1470,86
1471,23
1472,28
1473,135
1474,26
1475,117
1476,237
1477,33
1478,103
1479,472
1480,88
1481,409
1482,102
1483,45
1484,70
1485,37
1486,423
1487,23
1488,111
1489,299
1490,7
1491,11
1492,9
1493,27
1494,88
1495,46
1496,27
1497,253
1498,150
1499,12
1500,7
1501,15
1502,9
1503,160
1504,53
1505,22
1506,9
1507,7
1508,25
1509,20
1510,4
1511,1
1512,1
1513,422
1514,1
1515,84
1516,19
1517,192
1518,66
1519,66
1520,109
1521,2
1522,20
1523,29
1524,55
1525,75
1526,30
1527,228
1528,9
1529,322
1530,101
1531,25
1532,20
1533,88
1534,90
1535,7
1536,150
1537,197
1538,221
1539,7
1540,116
1541,20
1542,89
1543,419
1544,11
1545,105
1546,62
1547,154
1548,85
1549,53
1550,43
1551,60
1552,28
1553,8
1554,1
1555,85
1556,68
1557,415
1558,90
1559,69
1560,26
1561,137
1562,374
1563,10
1564,283
1565,24
1566,26
1567,7
1568,165
1569,153
1570,140
1571,5
1572,28
1573,2
1574,30
1575,87
1576,123
1577,22
1578,874
1579,139
1580,45
1581,59
1582,3
1583,12
1584,15
1585,450
1586,47
1587,118
1588,181
1589,37
1590,293
1591,247
1592,194
1593,222
1594,244
1595,254
1596,161
1597,74
1598,191
1599,50
1600,801
1601,8
1602,270
1603,184
1604,105
1605,7
1606,51
1607,42
1608,20
1609,249
1610,23
1611,147
1612,172
1613,154
1614,55
1615,180
1616,270
1617,54
1618,66
1619,372
1620,35
1621,7
1622,9
1623,5
1624,148
1625,87
1626,31
1627,21
1628,62
1629,264
1630,37
1631,78
1632,6
1633,4
1634,108
1635,57
1636,23
1637,70
1638,339
1639,56
1640,183
1641,54
1642,195
1643,57
1644,81
1645,4
1646,73
1647,43
1648,12
1649,1
1650,85
1651,39
1652,228
1653,92
1654,120
1655,311
1656,129
1657,52
1658,149
1659,459
1660,2
1661,132
1662,55
1663,80
1664,78
1665,84
1666,52
1667,34
1668,72
1669,86
1670,160
1671,6
1672,47
1673,53
1674,13
1675,129
1676,55
1677,468
1678,222
1679,147
1680,10
1681,15
1682,64
1683,62
1684,16
1685,51
1686,48
1687,25
1688,120
1689,54
1690,5
1691,13
1692,22
1693,524
1694,22
1695,24
1696,196
1697,195
1698,327
1699,23
1700,121
1701,102
1702,152
1703,43
1704,450
1705,11
1706,2
1707,44
1708,58
1709,136
1710,59
1711,23
1712,10
1713,96
1714,507
1715,590
1716,24
1717,3
1718,10
1719,37
1720,29
1721,8
1722,53
1723,6
1724,28
1725,91
1726,7
1727,174
1728,60
1729,57
1730,4
1731,38
1732,6
1733,60
1734,10
1735,14
1736,176
1737,42
1738,116
1739,192
1740,80
1741,275
1742,56
1743,18
1744,222
1745,72
1746,54
1747,127
1748,29
1749,9
1750,23
1751,6
1752,110
1753,3
1754,5
1755,136
1756,50
1757,40
1758,58
1759,38
1760,7
1761,64
1762,69
1763,292
1764,78
1765,148
1766,41
1767,37
1768,143
1769,81
1770,25
1771,209
1772,209
1773,203
1774,22
1775,34
1776,191
1777,6
1778,26
1779,96
1780,23
1781,173
1782,57
1783,600
1784,241
1785,85
1786,264
1787,97
1788,8
1789,214
1790,58
1791,188
1792,32
1793,16
1794,82
1795,124
1796,207
1797,21
1798,3
1799,89
1800,10
1801,4
1802,23
1803,69
1804,251
1805,178
1806,46
1807,127
1808,314
1809,94
1810,72
1811,191
1812,72
1813,95
1814,688
1815,229
1816,41
1817,88
1818,226
1819,251
1820,56
1821,201
1822,119
1823,61
1824,102
1825,56
1826,104
1827,50
1828,66
1829,89
1830,28
1831,260
1832,30
1833,131
1834,106
1835,2
1836,36
1837,192
1838,114
1839,3
1840,79
1841,147
1842,296
1843,18
1844,78
1845,66
1846,112
1847,109
1848,103
1849,2
1850,4
1851,60
1852,84
1853,127
1854,158
1855,135
1856,41
1857,37
1858,7
1859,391
1860,51
1861,67
1862,69
1863,45
1864,91
1865,68
1866,90
1867,467
1868,116
1869,44
1870,150
1871,68
1872,572
1873,51
1874,163
1875,28
1876,83
1877,157
1878,108
1879,92
1880,85
1881,51
1882,81
1883,42
1884,185
1885,46
1886,90
1887,11
1888,16
1889,71
1890,140
1891,37
1892,4
1893,26
1894,25
1895,95
1896,175
1897,252
1898,8
1899,258
1900,10
1901,107
1902,6
1903,266
1904,7
1905,178
1906,18
1907,90
1908,58
1909,122
1910,122
1911,113
1912,14
1913,13
1914,98
1915,137
1916,20
1917,36
1918,46
1919,72
1920,126
1921,3
1922,160
1923,50
1924,158
1925,65
1926,12
1927,6
1928,54
1929,196
1930,379
1931,89
1932,29
1933,39
1934,81
1935,47
1936,44
1937,72
1938,265
1939,300
1940,31
1941,1
1942,27
1943,4
1944,23
1945,86
1946,58
1947,19
1948,99
1949,22
1950,3
1951,175
1952,5
1953,7
1954,19
1955,4
1956,302
1957,58
1958,143
1959,60
1960,75
1961,14
1962,149
1963,13
1964,225
1965,16
1966,257
1967,1
1968,22
1969,16
1970,28
1971,139
1972,184
1973,371
1974,18
1975,96
1976,281
1977,25
1978,84
1979,50
1980,130
1981,166
1982,26
1983,59
1984,75
1985,4
1986,614
1987,482
1988,3
1989,83
1990,125
1991,306
1992,76
1993,45
1994,240
1995,7
1996,227
1997,41
1998,30
1999,64
2000,80
2001,19
2002,214
2003,17
2004,192
2005,35
2006,80
2007,10
2008,36
2009,30
2010,35
2011,219
2012,151
2013,57
2014,90
2015,376
2016,12
2017,14
2018,84
2019,25
2020,14
2021,28
2022,70
2023,73
2024,20
2025,72
2026,171
2027,44
2028,28
2029,26
2030,103
2031,80
2032,81
2033,134
2034,136
2035,30
2036,27
2037,26
2038,17
2039,146
2040,17
2041,35
2042,72
2043,119
2044,19
2045,1
2046,625
2047,1
2048,147
2049,135
2050,64
2051,461
2052,230
2053,271
2054,297
2055,7
2056,419
2057,4
2058,185
2059,91
2060,123
2061,129
2062,91
2063,47
2064,188
2065,345
2066,6
2067,46
2068,5
2069,159
2070,12
2071,43
2072,74
2073,37
2074,70
2075,319
2076,42
2077,68
2078,15
2079,151
2080,481
2081,64
2082,5
2083,41
2084,165
2085,2
2086,4
2087,2
2088,1
2089,24
2090,36
2091,332
2092,64
2093,31
2094,88
2095,50
2096,11
2097,209
2098,30
2099,36
2100,83
2101,100
2102,5
2103,237
2104,26
2105,48
2106,19
2107,64
2108,21
2109,83
2110,149
2111,109
2112,11
2113,226
2114,15
2115,375
2116,95
2117,208
2118,525
2119,136
2120,36
2121,23
2122,167
2123,15
2124,49
2125,20
2126,107
2127,131
2128,33
2129,173
2130,105
2131,24
2132,50
2133,97
2134,20
2135,461
2136,40
2137,99
2138,96
2139,20
2140,71
2141,60
2142,8
2143,18
2144,40
2145,55
2146,25
2147,221
2148,1
2149,35
2150,200
2151,109
2152,79
2153,57
2154,149
2155,41
2156,11
2157,65
2158,19
2159,45
2160,58
2161,98
2162,75
2163,11
2164,293
2165,18
2166,109
2167,266
2168,499
2169,145
2170,111
2171,117
2172,86
2173,50
2174,37
2175,10
2176,40
2177,249
2178,4
2179,21
2180,119
2181,32
2182,170
2183,5
2184,462
2185,4
2186,251
2187,374
2188,238
2189,2
2190,2
2191,316
2192,22
2193,94
2194,70
2195,14
2196,54
2197,3
2198,3
2199,597
2200,19
2201,153
2202,177
2203,6
2204,11
2205,7
2206,16
2207,23
2208,399
2209,52
2210,176
2211,42
2212,261
2213,22
2214,146
2215,327
2216,70
2217,16
2218,57
2219,65
2220,36
2221,9
2222,60
2223,122
2224,43
2225,257
2226,11
2227,28
2228,29
2229,47
2230,37
2231,70
2232,35
2233,120
2234,27
2235,122
2236,108
2237,51
2238,1715
2239,199
2240,193
2241,420
2242,138
2243,108
2244,18
2245,119
2246,26
2247,13
2248,5
2249,80
2250,106
2251,75
2252,33
2253,7
2254,347
2255,3
2256,30
2257,58
2258,11
2259,260
2260,5
2261,7
2262,17
2263,202
2264,15
2265,28
2266,36
2267,116
2268,45
2269,165
2270,36
2271,111
2272,73
2273,110
2274,19
2275,1
2276,248
2277,3
2278,18
2279,47
2280,34
2281,123
2282,4
2283,141
2284,508
2285,52
2286,218
2287,7
2288,5
2289,4
2290,83
2291,24
2292,65
2293,37
2294,38
2295,3
2296,53
2297,161
2298,8
2299,160
2300,118
2301,34
2302,3
2303,19
2304,25
2305,44
2306,58
2307,4
2308,27
2309,34
2310,132
2311,5
2312,8
2313,65
2314,64
2315,96
2316,54
2317,33
2318,49
2319,86
2320,5
2321,73
2322,36
2323,83
2324,78
2325,339
2326,152
2327,164
2328,53
2329,488
2330,4
2331,17
2332,89
2333,27
2334,11
2335,126
2336,9
2337,119
2338,86
2339,2
2340,6
2341,32
2342,40
2343,425
2344,280
2345,53
2346,29
2347,19
2348,14
2349,30
2350,244
2351,207
2352,117
2353,383
2354,20
2355,16
2356,68
2357,71
2358,37
2359,8
2360,73
2361,17
2362,63
2363,138
2364,301
2365,7
2366,27
2367,11
2368,1
2369,34
2370,266
2371,85
2372,2
2373,27
2374,96
2375,300
2376,105
2377,25
2378,193
2379,57
2380,104
2381,46
2382,65
2383,569
2384,67
2385,30
2386,70
2387,38
2388,288
2389,203
2390,105
2391,65
2392,51
2393,125
2394,224
2395,117
2396,1
2397,10
2398,90
2399,481
2400,7
2401,19
2402,162
2403,7
2404,39
2405,63
2406,252
2407,22
2408,169
2409,50
2410,1
2411,2
2412,68
2413,215
2414,4
2415,81
2416,69
2417,183
2418,19
2419,25
2420,260
2421,68
2422,11
2423,68
2424,172
2425,300
2426,85
2427,12
2428,51
2429,45
2430,117
2431,129
2432,16
2433,14
2434,50
2435,57
2436,127
2437,571
2438,71
2439,11
2440,296
2441,250
2442,19
2443,63
2444,18
2445,41
2446,88
2447,40
2448,5
2449,117
2450,37
2451,41
2452,1
2453,44
2454,1
2455,37
2456,62
2457,37
2458,132
2459,33
2460,14
2461,5
2462,5
2463,104
2464,293
2465,58
2466,16
2467,20
2468,343
2469,204
2470,57
2471,177
2472,38
2473,85
2474,59
2475,95
2476,186
2477,133
2478,11
2479,70
2480,197
2481,115
2482,53
2483,3
2484,49
2485,35
2486,101
2487,29
2488,6
2489,90
2490,59
2491,38
2492,392
2493,178
2494,5
2495,324
2496,102
2497,1
2498,12
2499,3
2500,3
2501,111
2502,79
2503,13
2504,65
2505,433
2506,213
2507,24
2508,21
2509,14
2510,53
2511,93
2512,43
2513,146
2514,173
2515,388
2516,61
2517,75
2518,65
2519,186
2520,49
2521,120
2522,7
2523,426
2524,310
2525,86
2526,8
2527,147
2528,243
2529,31
2530,2
2531,49
2532,53
2533,37
2534,9
2535,113
2536,70
2537,210
2538,110
2539,58
2540,92
2541,97
2542,43
2543,123
2544,118
2545,14
2546,125
2547,19
2548,38
2549,11
2550,133
2551,5
2552,371
2553,18
2554,210
2555,117
2556,69
2557,130
2558,17
2559,140
2560,50
2561,251
2562,27
2563,87
2564,5
2565,13
2566,90
2567,44
2568,38
2569,149
2570,29
2571,19
2572,36
2573,275
2574,129
2575,35
2576,25
2577,59
2578,14
2579,12
2580,24
2581,45
2582,7
2583,55
2584,7
2585,37
2586,15
2587,2
2588,116
2589,2
2590,65
2591,28
2592,120
2593,121
2594,24
2595,46
2596,280
2597,70
2598,146
2599,223
2600,7
2601,55
2602,44
2603,25
2604,65
2605,4
2606,38
2607,95
2608,77
2609,92
2610,36
2611,64
2612,133
2613,18
2614,91
2615,10
2616,66
2617,117
2618,52
2619,75
2620,90
2621,208
2622,57
2623,148
2624,161
2625,281
2626,353
2627,42
2628,80
2629,318
2630,136
2631,114
2632,19
2633,339
2634,242
2635,285
2636,10
2637,30
2638,101
2639,149
2640,26
2641,29
2642,3
2643,1
2644,59
2645,21
2646,20
2647,43
2648,10
2649,103
2650,66
2651,119
2652,56
2653,1
2654,176
2655,8
2656,77
2657,109
2658,24
2659,53
2660,19
2661,138
2662,118
2663,212
2664,85
2665,111
2666,54
2667,104
2668,8
2669,185
2670,37
2671,109
2672,59
2673,411
2674,141
2675,53
2676,35
2677,19
2678,67
2679,11
2680,11
2681,45
2682,41
2683,31
2684,71
2685,55
2686,19
2687,90
2688,54
2689,59
2690,11
2691,17
2692,134
2693,7
2694,95
2695,11
2696,62
2697,81
2698,9
2699,22
2700,39
2701,68
2702,134
2703,73
2704,23
2705,7
2706,229
2707,42
2708,180
2709,134
2710,29
2711,31
2712,118
2713,66
2714,53
2715,136
2716,60
2717,39
2718,7
2719,48
2720,171
2721,165
2722,21
2723,253
2724,8
2725,65
2726,135
2727,13
2728,231
2729,82
2730,46
2731,22
2732,58
2733,98
2734,68
2735,17
2736,39
2737,38
2738,2
2739,1
2740,91
2741,146
2742,121
2743,81
2744,4
2745,34
2746,230
2747,107
2748,40
2749,301
2750,16
2751,37
2752,14
2753,16
2754,87
2755,18
2756,54
2757,3
2758,22
2759,22
2760,149
2761,19
2762,19
2763,264
2764,126
2765,21
2766,16
2767,159
2768,94
2769,159
2770,29
2771,155
2772,33
2773,21
2774,8
2775,410
2776,106
2777,26
2778,38
2779,29
2780,6
2781,7
2782,28
2783,134
2784,12
2785,141
2786,140
2787,100
2788,215
2789,66
2790,13
2791,33
2792,309
2793,190
2794,29
2795,82
2796,81
2797,66
2798,25
2799,21
2800,181
2801,47
2802,111
2803,9
2804,67
2805,222
2806,2
2807,13
2808,137
2809,58
2810,184
2811,51
2812,181
2813,95
2814,145
2815,249
2816,11
2817,112
2818,141
2819,83
2820,169
2821,41
2822,179
2823,49
2824,5
2825,3
2826,14
2827,70
2828,4
2829,1
2830,160
2831,138
2832,23
2833,104
2834,95
2835,6
2836,104
2837,131
2838,81
2839,57
2840,180
2841,23
2842,194
2843,255
2844,11
2845,13
2846,46
2847,66
2848,87
2849,19
2850,32
2851,118
2852,139
2853,164
2854,159
2855,191
2856,268
2857,34
2858,78
2859,3
2860,17
2861,183
2862,1
2863,3
2864,15
2865,71
2866,42
2867,90
2868,68
2869,64
2870,162
2871,11
2872,62
2873,98
2874,233
2875,90
2876,170
2877,71
2878,148
2879,481
2880,161
2881,54
2882,65
2883,86
2884,67
2885,31
2886,17
2887,6
2888,84
2889,37
2890,92
2891,195
2892,126
2893,124
2894,334
2895,52
2896,61
2897,51
2898,54
2899,34
2900,156
2901,38
2902,114
2903,14
2904,25
2905,35
2906,33
2907,186
2908,6
2909,41
2910,101
2911,11
2912,38
2913,16
2914,55
2915,260
2916,117
2917,84
2918,2
2919,167
2920,36
2921,12
2922,4
2923,22
2924,20
2925,24
2926,94
2927,24
2928,6
2929,26
2930,84
2931,113
2932,18
2933,130
2934,56
2935,40
2936,8
2937,2
2938,74
2939,5
2940,68
2941,10
2942,159
2943,51
2944,22
2945,19
2946,99
2947,94
2948,15
2949,75
2950,2
2951,113
2952,94
2953,48
2954,59
2955,54
2956,5
2957,44
2958,904
2959,7
2960,74
2961,44
2962,107
2963,132
2964,8
2965,285
2966,134
2967,169
2968,123
2969,31
2970,43
2971,42
2972,5
2973,29
2974,6
2975,82
2976,115
2977,110
2978,16
2979,11
2980,16
2981,18
2982,127
2983,231
2984,52
2985,5
2986,18
2987,431
2988,264
2989,65
